order_id,customer_id,product_name,brand,country,order_date,unit_price
REC-128676,5141,MixMax,Balconi,"Belgium, Canada, France, Italy, Spain, United Kingdom, en:morocco",2025-03-09,12.18
REC-255895,8185,Tortilla chips chili,"General Mills, Old El Paso","France, en:switzerland",2025-04-04,14.58
REC-759522,13173,Cheetos Sticks,cheetos,"Francia,España, en:morocco",2024-09-21,3.07
REC-983695,13103,Sweet & Salty Microwave Popcorn,Butterkist,United Kingdom,2025-09-26,22.25
REC-591711,12690,Black's Organic White Chocolate Bar,Green & Black's,"Ireland, en:united-kingdom",2025-10-24,6.79
REC-455140,14636,Classic Cream Crackers,Asda,en:United Kingdom,2025-12-17,14.99
REC-120006,7235,Tartines Craquantes Sarrasin,Le pain des fleurs,France,2026-01-10,12.02
REC-374758,7662,Original Beef Stick,Chomps,"United States, World",2025-12-01,15.38
REC-396521,14269,Smooth operator milk chocolate,Montezuma's,United Kingdom,2025-06-18,12.36
REC-859689,8866,Chocolat au lait,aiguebelle,Morocco,2025-10-07,3.83
REC-958829,5319,Oat Shortbread,walkers,en:gb,2025-05-18,20.5
REC-944705,11585,Sablés Équilibre noisette,Le moulin du pivert,France,2024-03-03,21.06
REC-611391,11450,Chips saveur miel moutarde,Brets,France,2024-11-06,14.42
REC-629653,14007,Hot & Spicy,"Pringles, Pringles - Kellogg","Germany, en:france",2025-06-19,18.85
REC-760152,12144,Brioches barre chocolat au lait,Pitch,France,2024-12-21,5.84
REC-661558,8137,Mini Cheddars,"Jacob's, Jacobs",en:gb,2025-04-16,14.77
REC-735951,7668,sour cream & onion flavour popped potato snacks,popchips,en:United Kingdom,2025-11-19,8.74
REC-484055,9960,Cioccoavena,mulino bianco,en:Italy,2025-11-13,17.05
REC-931515,12914,Nappés lait,Bjorg,France,2024-02-20,8.51
REC-549925,13323,chips saveur barbecue,Lay's,France,2024-09-04,4.71
REC-112650,12566,napolitane,Roshen,"Argentina, Georgia, Romania, en:ukraine",2024-08-27,4.49
REC-798251,13055,Pringles Hot Smokin’ BBQ Ribs Flavour,Pringles,"Frankreich, Marokko, Spanien, Vereinigtes Königreich, Germany",2024-09-01,17.85
REC-991527,11686,Multi-Grain Crackers 6-Seed,Crunchmaster,"United States, World",2025-07-11,20.06
REC-195320,5374,"Dark chocolate covered pretzels with peppermint pieces, peppermint",Unknown,"Brazil, France, United States, en:united-kingdom",2025-12-27,21.9
REC-375991,9334,Chocolat Lait Noisettes entières,"Bellarom, Fin Carre",France,2024-05-21,17.03
REC-863414,7312,Fette croccanti con sesamo,Unknown,"Francia,Alemania,Hungría,Italia,España",2024-06-19,23.96
REC-923685,8623,Crusti Choc,Fin Carré,"Франция,Германия,Унгария,Испания,България",2025-03-25,24.35
REC-544776,14590,Chocolat Dégustation 70% cacao,Unknown,"France,en:france",2025-12-14,6.54
REC-930146,5018,Bretzels d’alsace,ancel,France,2025-02-26,24.21
REC-258443,14933,30 boudoirs 175g,Brossard,"Frankreich, Germany",2025-05-05,19.66
REC-573438,7233,Haribo pik,Unknown,France,2025-02-27,9.74
REC-504266,11739,Repas Équilibré barre saveur Pomme Framboise,Gerlinéa,France,2024-02-23,23.33
REC-933430,9785,Sablés framboise sésame,Unknown,Francia,2025-03-04,16.62
REC-784797,8474,Petit beurre,St Michel,France,2025-11-11,23.98
REC-647607,6711,Éclats de fèves de cacao noir,Unknown,"France,Italy,Kenya,Morocco,Spain",2025-01-06,5.6
REC-692769,5208,Chocolat noir 80% - Équateur,Kaoka,"France,Netherlands",2025-04-06,16.03
REC-847417,12296,L'originale,Bret's,France,2025-01-24,16.19
REC-984143,10677,"Crackers Aux graines de courge, lin et sésame",Carrefour,France,2024-09-10,11.4
REC-116729,5649,Chips Pom'Lisse,"Marque Repère, Pom'Lisse",France,2025-06-04,16.51
REC-118132,14332,Rocher Suchard noir (7 x 35g) 245 g e,"Suchard,Suchard rocher",France,2024-07-28,8.23
REC-515635,13485,Kinderriegel,"Ferrero,Kinder","Autriche,France,Allemagne,Suisse",2024-10-05,4.98
REC-839852,10772,Lightly Salted Tortilla Chips,CO OP,"France, en:united-kingdom",2025-01-24,9.07
REC-899897,5645,M&M's - peanut,"M&m's, Mars, Mars Chocolat, Mars Chocolat France","France,Suisse",2024-10-28,5.71
REC-309726,12564,Toasting Muffins,Unknown,United Kingdom,2024-12-14,17.9
REC-282639,13493,chocolat brownie,Milka,"Belgique,France",2024-08-23,14.82
REC-118285,10381,Kinder Bueno Mini,Kinder,"Belgium,France,Spain",2024-11-09,3.97
REC-274883,6628,Butterkeks Petit beurre,Schär,"France, Germany, en:morocco",2026-01-31,11.33
REC-463087,7560,Primizie,Unknown,"France, Italy, Germany",2025-10-17,2.75
REC-346480,5746,Crunchy Avena y Miel,"Nature Valley,General Mills","Portugal,España",2026-01-23,20.47
REC-629911,8800,Classic,Lay's,United States,2025-04-20,8.64
REC-835675,10442,Team up,Tiffany,Morocco,2024-07-04,14.15
REC-251464,13903,Gullon cookies,Gullón,France,2025-11-24,4.38
REC-480076,12318,"Süßes, Schokolade Edelbitter 85%","Aldi, ALDI MOSER ROTH, Moser Roth","France,Germany",2024-05-13,23.89
REC-338665,11750,Croc break,"Marque Repère, P'tit Déli",France,2025-04-09,10.72
REC-185822,7896,"Grainéa Abricot barres aux 5 céréales Maîs,Blé, Seigle, Riz  x 6 barres",GRAINÉA,Frankrijk,2024-09-21,24.19
REC-932820,5437,Tortilla Chips Avocado Guacamole Flavour,Mister Free'd,"Germany, Ireland, en:united-kingdom",2025-05-03,11.2
REC-362921,9748,Gewürz-Spekulatius,"Wintertraum,Borggreve",Deutschland,2024-11-24,10.28
REC-969188,9861,Organic Sea Salt Thin & Crispy Tortilla Chips,Late July,"en:us, World",2025-09-26,18.56
REC-313371,9652,Biscuits Épeautre et Sésame,Carrefour,"France, Italie, Espagne",2025-10-19,24.92
REC-971893,8711,Tartines grillées craquantes au froment 250g,U,France,2024-09-15,22.74
REC-290308,14599,Sour Watermelon,Candy Kittens,United Kingdom,2024-07-25,12.79
REC-439794,12701,Schokolade Halbbitter,Ritter Sport,"Germany, en:morocco",2025-07-28,4.13
REC-263925,13938,Crunchips Paprika,Unknown,Deutschland,2025-12-28,22.38
REC-295417,13481,85% Cacao NOIR,Carrefour,"France, Italy, Spain, en:morocco",2024-04-26,8.96
REC-498452,13496,NESTLE FITNESS Cocoa Protein Bar Multipack (,"Nestlé, Nestle fitness no added sugar protein cocoa, Nestle","Allemagne,Espagne",2025-10-25,17.27
REC-554259,11314,Mikado,"Glico, LU, Mikado, Mondelez",France,2025-09-04,14.02
REC-881519,7304,Nocciolata,Rigoni di Asiago,France,2025-02-17,24.26
REC-596684,7736,Dark milk chocolate with blood orange,Marks & Spencer,en:United Kingdom,2024-08-01,12.48
REC-577588,8792,Original Saltine Crackers,Premium,United States,2025-09-09,1.92
REC-266020,6846,Cinnamon Brown Sugar Breakfast Biscuits,belVita,"France, United States",2025-02-10,24.67
REC-772267,11957,Organic Tortilla Chips,Unknown,United States,2024-04-29,2.18
REC-364543,8627,Bastoncini salati,Snack day,"Frankreich, Litauen, Niederlande, Germany",2025-04-25,9.22
REC-308580,10938,Nature Tortilla,Snack Day,"Frankrijk,Duitsland,Nederland",2026-02-04,1.86
REC-951803,10221,10 pains au lait,Les PâtissadesAldi,"Canada,France",2025-06-07,23.13
REC-113164,6647,Belvita Petit-Déjeuner Original,"BelVita, LU","Belgique,France,Suisse",2024-02-14,11.88
REC-862062,8260,Lutti best fizz tubo 550g,Lutti,France,2024-05-24,14.13
REC-641701,11454,Cheetos goût fromage,Cheetos,France,2025-04-07,6.48
REC-540919,11809,Biscuit Cacaoté Fourré Saveur Vanille,Gerblé,"Francia,Reunión",2025-08-09,1.28
REC-949221,11012,Cookies Chocolat Noisettes,Bonne Maman,"Belgium,France,Switzerland",2024-03-21,8.63
REC-616247,5031,Tuiles saveur crème oignon,Bouton d'or,France,2024-04-21,17.58
REC-605140,10715,Crackers 3 graines - BIO,"Chabrior, Regain",France,2024-07-04,5.8
REC-903541,13160,Vico La Classique 400g,"Intersnack, Vico",France,2024-10-10,5.18
REC-533561,7488,Chocolate Fitness Special K,Nestlé,"Belgium,France,Spain,Finland",2024-08-18,7.57
REC-966633,7264,Noir quinoa soufflé,Alter Eco,France,2024-04-03,23.24
REC-875560,9194,Lightly sea salted crisps,Coop,"France,United Kingdom",2025-03-28,11.63
REC-670784,13967,Soreen Malt Loaf 190g,Soreen,"France, en:united-kingdom",2024-02-16,22.19
REC-527275,5384,Croissant with Cocoa Filling,7 DAYS,"Poland,Romania",2025-07-04,20.03
REC-706193,12973,Belvita Muesli,"Belvita,Mondelez","France,Poland,Romania",2025-09-10,24.89
REC-927322,13805,Petit Lu beurre & sel de Guérande,LU,France,2024-05-07,13.26
REC-660478,7220,prince,"Lu, Mondelez","Belgien, Luxemburg, Schweiz, Germany",2024-12-28,9.55
REC-408670,11847,Leo,Milka,"Belgium, France, Luxembourg, Slovenia, en:morocco",2024-08-15,4.32
REC-113161,14871,Ferrero Rocher,Ferrero,"Albania,Australia,Austria,Belgium,Bosnia and Herzegovina,Croatia,France,Italy,Montenegro,Morocco,North Macedonia,Serbia,Slovenia,Switzerland,Thailand,United Kingdom",2024-03-30,10.0
REC-238315,9290,Magretti,Galbusera,"en:italy, en:france",2025-11-04,8.89
REC-911324,14318,Mix milk,Balconi,"Belgium, France, Germany, en:morocco",2024-08-04,4.28
REC-308966,13284,Mega Duo Doble Cacao,Gullón,"Algeria, Morocco, Spain, fr:Francia, en:france",2026-01-15,23.66
REC-696383,5480,Lays Oven Baked roasted paprika,Lay's,"Belgium,France,Netherlands",2025-03-11,8.7
REC-853198,10142,karamelová pomazánka v lednici,Saveurs de nos régions,"Frankreich, Germany",2025-06-08,16.86
REC-145978,9537,Fig Rolls,lidl,France,2025-04-26,20.88
REC-989461,6751,Bio organic,Gullón,"Bulgaria,Francia,Marruecos,Rumania,España",2025-05-22,13.37
REC-725479,5077,Micro Popcorn sare,Chio,"Франция,Румъния,България",2025-08-20,11.83
REC-380923,10061,ready salted crisps,By Sainsbury's,en:gb,2024-09-24,19.97
REC-809940,12349,Fruit & Seed Oatcakes on the go,Unknown,United Kingdom,2024-07-15,1.47
REC-749978,14606,Grenada,"J.D. Gross, Lidl","Deutschland,Vereinigtes Königreich,en:germany",2024-12-08,9.71
REC-435053,8868,Barres Granola au sirop d'érable,Crownfield,"United Kingdom, en:france",2024-05-24,17.17
REC-470270,13664,Chicles hierbabuena,Hacendado,"Marruecos,España",2024-05-07,14.23
REC-336409,5511,Chips à la crevette,Suzi Wan,"France, en:italy",2025-02-08,21.26
REC-678154,11417,Monster Munch Crazy Goût Crème Oignon,"Intersnack, Vico",en:fr,2024-09-04,2.7
REC-560466,6280,Baked Sea Salt,Walkers,United Kingdom,2025-11-04,6.32
REC-726977,5560,Muffins,Unknown,en:Morocco,2024-12-30,16.57
REC-562193,10067,Lay's Paysanne saveur oignons de Roscoff caramélisé,"LAY'S, Lays",Frankreich,2024-08-22,7.93
REC-418321,13314,Paprika,Pringles,"Spain, United Kingdom, en:italy",2024-11-01,10.68
REC-624005,12396,Tablette de Chocolat Noir Excellence Pailleté Dentelle,Unknown,France,2025-03-07,12.36
REC-284514,11871,Petit dej’ pepites de chocolat & miel,Gerblé,France,2024-03-06,11.31
REC-162086,6398,Chocolat noir 70% cacao,Lidl,"France,Suisse",2025-05-23,19.84
REC-523299,8641,Roasted Pistachios,"The Foodie Market, Aldi, Aldi The Foodie Market",United Kingdom,2024-04-28,19.76
REC-704408,13666,protein bar caramel,"Nākd, Nakd","United Kingdom, en:netherlands",2024-04-01,15.12
REC-608717,11578,Rosemary & Sea Salt Flatbread Thins,Rivercote,en:United Kingdom,2025-06-07,7.74
REC-533848,14633,P'tit Gouter,It,Morocco,2025-02-16,8.4
REC-281034,10067,Chocolate and Hazelnut Cake,Shär Gluten-Free,"France,Monaco",2025-08-15,2.59
REC-660776,8703,Jammie dodgers raspberry flavour,Unknown,"France, United Kingdom",2025-03-22,12.88
REC-270756,13511,Barre pâtissière aux œufs frais,Unknown,France,2025-05-30,10.91
REC-677323,9539,Excellence Milk Sea Salt Caramel,Lindt,"Australie,France,Royaume-Uni",2024-12-25,11.08
REC-523713,12802,Rotella,Haribo,"Francia,Suiza",2025-03-29,3.18
REC-480368,11259,Galettes au bon beurre,St Michel,France,2024-08-04,6.25
REC-213646,6733,La madeleine Bio,Bjorg,France,2024-10-12,10.37
REC-718928,7499,Cookies bio quinoa pépites chocolat paquet de 175g,Unknown,France,2025-05-25,6.35
REC-770218,10206,Brioche tressée pur beurre 800g,La boulangère,France,2025-05-29,3.56
REC-684462,9477,Chips paysannes nature,"Marque Repère, Pom'Lisse","Frankrijk,Réunion",2025-08-28,13.38
REC-358374,11840,Petit beurre nature,Bisson,France,2024-08-14,19.31
REC-357252,5798,Chocolat noir Gingembre confit,ethiquable,France,2025-02-07,13.89
REC-746500,6227,Milchschnitte,"Kinder, Ferrero","Österreich,Deutschland,Ungarn,Rumänien,Schweiz",2025-12-19,14.87
REC-441814,12186,38G SKITTLES SACHET,Mars norge as,"Bulgaria, France, Germany, Romania, en:ukraine",2025-12-25,15.89
REC-461096,8348,Fruit & Oat Bakes apple,Unknown,"France, en:united-kingdom",2024-10-25,11.8
REC-689540,14734,Walkers Salt & Vinegar crisps 6 Pack - OUTER PACKAGING ONLY,Walkers,"France, en:united-kingdom",2025-08-29,9.89
REC-819471,5267,Urban Fruit Snack Pack Strawberry,smashing strawberry,"France, en:united-kingdom",2024-09-07,23.99
REC-404392,13108,Start,saïda,"France,Tunisie",2024-04-30,22.71
REC-589532,8496,Kit Kat 2 Finger Milk Chocolate Biscuit Bars,Nestlé,"France,Royaume-Uni",2024-07-31,19.8
REC-592505,6087,Milka au lait du pays alpin,Milka,France,2025-08-02,11.41
REC-388107,14151,Crackers cereali antichi,Misura,"France,Italie",2025-05-19,24.15
REC-221970,11259,Lindor Lait,Unknown,"France,Allemagne",2025-01-24,11.28
REC-717375,14227,Tortilla Nachips,Unknown,"France, en:united-kingdom",2025-08-16,10.0
REC-648523,12637,Chocolate negro 82%,Valor,"France,Spain",2025-03-20,1.11
REC-405076,7744,Twins chocolate,Gullón,"Algeria,France,Spain, en:morocco",2024-02-09,1.61
REC-922293,13136,La Galette gourmande chocolat noir,St Michel,"France,Morocco",2026-01-11,11.27
REC-318216,7278,Tacos,"fritosa,","Maroc, en:morocco",2025-03-05,17.78
REC-722710,14090,Conikos Goût Chili,"Conikos,LeaderFood",Morocco,2024-08-03,14.61
REC-199530,7276,Oat cookies milk chocolate,"Sondey,Lidl","Bulgaria,France,Czech Republic",2024-10-01,5.01
REC-709097,6887,Gluten Free Oaties Syrupy & Crumbly,Unknown,United Kingdom,2024-06-30,10.04
REC-590297,8041,Protein Bar - Muscle Mass - Caramel Cookie Flavor,Unknown,France,2024-10-18,24.39
REC-408468,13382,Tvarohová tyčinka Protein,"Milbona, Pilos","Horvátország,Németország,Litvánia,Magyarország",2025-10-01,19.68
REC-264084,10268,Lays paprika,Unknown,"Belgium, en:netherlands",2025-11-07,9.61
REC-707308,13091,maltesers,Maltesers,United Kingdom,2024-02-26,21.72
REC-927863,9963,Strawberry,Unknown,"Bosnia and Herzegovina, Bulgaria, Croatia, Montenegro, Romania, Serbia, Slovenia, en:morocco",2025-12-11,7.04
REC-188356,11678,Cranberries dried & sweetened,Alesto,"France, en:romania",2024-04-14,8.58
REC-802461,11965,Rye Sourdough Crackers,M&S,en:United Kingdom,2024-10-03,16.14
REC-938306,5758,CRACKS,Unknown,en:ma,2024-09-21,8.72
REC-211192,10673,Brioche Pépites de Chocolat,PITCH,France,2024-05-03,14.3
REC-712813,7216,Crunchy Chocolat 🍫 au Lait 🥛🐄,Nature Valley,"France,Poland",2025-04-23,23.87
REC-300048,11972,Lentil Chips,Snackrite,en:gb,2025-09-01,15.36
REC-301338,12076,Privolat,Misura,en:it,2025-03-01,14.01
REC-148012,10565,"Protein Peanut, Chocolate & Berries",Nature Valley,"Francia,España,Reino Unido",2024-04-05,8.07
REC-942276,10937,Zartes Blätterteiggebäck,Sondey,"Germany,France",2025-01-29,14.11
REC-434443,7467,Patatas Fritas Extra Crunch,Hacendado,"Portugal,España",2025-08-10,6.63
REC-888507,8745,Chips de lentilles,Vico,France,2025-08-02,2.92
REC-196930,10252,"Protein Peanuts, Almonds &amp; Salted Caramel Fruit &am",Eat Natural,United Kingdom,2024-08-15,19.68
REC-926063,7057,Gâche tranchée pur beurre 400g,La Boulangère,France,2024-09-06,6.39
REC-562451,12630,Aussie Bites,Universal Bakery,"Canada,United States",2025-05-21,8.61
REC-117941,9141,Schokobutterkeks Zartbitter,Unknown,"Finland,Frankrijk,Duitsland,Italië,Nederland,Verenigd Koninkrijk",2025-04-15,15.71
REC-259952,12952,Lindt chocolate negro Limon con Gengibre con amandes,Lindt&Sprüngli,"France,Allemagne,Maroc,Pays-Bas,Suisse",2024-09-09,9.94
REC-231257,11364,Biscuit Crousti Pause choco noisette ss gluten,Gerblé,France,2025-03-18,17.46
REC-294681,5507,"Biscuits Galettes pur beurre bio , 125g","U,U Bio",France,2024-10-25,18.35
REC-809928,9255,Biscuits bio épeautre et sésames paquet de 150g,"U, U Bio",France,2024-07-09,3.62
REC-876279,12166,Croissants,"Brioche Pasquier,Pasquier",France,2025-12-13,23.42
REC-755308,9720,Pains au chocolat format familial,Brioche Pasquier,"France,Suisse",2024-04-14,18.12
REC-615123,14598,Curly Donuts,Vico,France,2024-03-20,17.69
REC-840145,13002,Chips de lentilles aux petits oignons,Jardin bio,France,2025-05-20,1.4
REC-784546,6826,Brossard - mini brownie choco pepites,Brossard,"Frankreich, Schweiz, Germany",2026-01-17,15.66
REC-666118,8053,Pain d'épices,"Jardin Bio, Jardin biologique, LEA Nature","France,Réunion",2024-12-12,17.39
REC-675310,5295,Merci : Milk Chocolate синий смотка,"Merci, Storck","Болгария,Франция,Германия,Венгрия,Румыния,Швейцария,Россия",2024-08-21,11.92
REC-246477,14773,Puffreis mit Schokolade,NIPPON,"France,Allemagne,Italie,Suisse",2024-06-06,7.63
REC-624042,14013,Cream Crackers Crispy Crackers,Jacob's,"França,Alemanha,Portugal,Espanha",2024-12-22,9.96
REC-266711,6408,Cheese & Onion,Pringles,"Croatia, France, Romania, en:morocco",2024-04-15,9.57
REC-287637,11759,Cacao & Almond Oat Bar,Deliciously Ella,"France, en:united-kingdom",2024-10-07,10.59
REC-911612,5751,LOTUS Gaufre de Liège Perles de sucre Format Familial 450g (10x1p),Lotus,"France, en:lu",2025-06-23,14.63
REC-722495,13275,Galette senior,Bimo,Algérie,2024-06-27,8.69
REC-281338,8612,L'Original Lait,"Côte d'Or,Mondelez",France,2025-11-22,21.75
REC-213299,5486,CRUNCH (lot de 2),"Nestlé, Crunch",France,2026-01-18,16.92
REC-166854,14439,Kinder Schokolade,Kinder,"Austria, Belgium, France, Germany, Italy, Switzerland, en:bulgaria",2024-03-10,24.79
REC-499463,6980,Mix Max,Balconi,"Australia, Canada, France, Germany, en:morocco",2024-12-03,18.42
REC-528478,5190,ColCuore,Galbusera,"Francia,Italia",2024-05-23,16.81
REC-545836,14539,Kaskys,Tosfrit,"France, en:morocco",2024-03-16,12.06
REC-475712,11474,TostaRica Choco Guay,Unknown,"Francia,Marruecos,España",2024-07-18,4.17
REC-960157,9215,Scottish Seeded Oatcakes,Rivercote,France,2025-02-25,20.68
REC-486028,10205,Protein Bar Muscle Mass,Unknown,"en:france,en:belgium",2024-09-12,9.7
REC-372031,13167,Noix de cajou salées,snacks of the world,"France, en:morocco",2024-04-08,16.67
REC-512536,6306,Smart Price Lightly Salted Tortilla Chips,Asda,United Kingdom,2024-02-18,5.69
REC-828165,9006,Leader chips sel,Leader food,en:Morocco,2024-07-17,4.43
REC-887070,6548,CereAlé Noisette,Unknown,France,2024-11-08,6.61
REC-109915,12350,Cookilate,Florbú,"Marruecos,España",2024-12-24,13.91
REC-317779,10106,KINGSIZE PEANUTS Salted,Snacks of The World,"Belgium, France, Germany, Poland, en:morocco",2025-02-12,11.05
REC-822511,8288,Knoppers,Storck,"Romania, en:morocco",2025-06-18,22.68
REC-474884,11263,Beignet chocolat noisette x 6,Brioche Pasquier,France,2025-05-31,7.82
REC-530633,10668,Dark Chocolate Gingers,Border,"Royaume-Uni,en:united-kingdom",2024-03-22,20.47
REC-565108,5838,Oatcakes,Asda,United Kingdom,2025-11-04,1.9
REC-834522,11391,Lindor noir 70%,"Lindt, Lindt & Sprüngli",France,2025-04-04,5.94
REC-374089,10854,Crinkle Cut Sea Salt & Chardonnay Vinegar Hand Cooked Crisps,Tesco,en:gb,2024-08-14,8.57
REC-184966,13867,Noir extra fondant,Lindt,"France,Taiwan",2024-09-26,18.7
REC-569488,7725,Crispy Biscuit Slices,McVitie's,en:gb,2024-09-23,10.1
REC-169626,11356,Cocoa sandwich biscuits with vanilla flavoured crème filling,Tower Gate,"Чехия,Франция,Германия,Италия,Обединено кралство Великобритания и Северна Ирландия,България",2025-06-20,18.8
REC-331462,11555,Savoiardi,Schär,France,2024-03-23,16.77
REC-627101,5903,Original Stapelchips,Snack Day,"França,Espanha",2025-10-16,24.99
REC-433103,8611,Cacahuètes grillées à sec,Alesto,France,2024-11-21,5.14
REC-101499,5263,Grany Chocolat 5 céréales,Unknown,France,2025-06-01,16.07
REC-742367,11642,Sticks d'Alsace 200g,Dr. Oetker,France,2025-04-02,1.13
REC-894827,10123,Special K - Céréales chocolat noir,Kellogg's,"Belgium,France,Switzerland",2025-03-30,20.49
REC-647064,5509,Biscuits son d'avoine,Gerblé,"France,Suisse",2025-12-03,22.38
REC-812771,5428,Biscuit fondant choco lait,Gerblé,Francia,2025-09-05,17.1
REC-464831,9546,Galettes Bretonnes Spécialité de Pont-Aven au beurre,Reflets de France,"France,Italy,Spain",2024-02-08,19.13
REC-383525,9827,Chocolat noir dégustation 72% de cacao Tablette de 100g,U,France,2025-08-12,3.03
REC-732567,14281,Chips paysanne nature,U,France,2024-05-10,12.18
REC-423178,12254,Chocolat noir à pâtisser Tablette de 200g,U,France,2025-03-22,16.7
REC-365837,10357,Brioche Tressée Tranchée Nature,Brioche Pasquier,France,2025-03-28,13.34
REC-874145,6418,Mon taboulé au poulet à la ciboulette,Unknown,"France,en:france",2024-07-15,10.84
REC-673640,6439,Crêpe Dentelle Chocolat au lait,Unknown,"Ranska,Sveitsi,Suomi",2025-05-01,1.62
REC-245644,13760,Chips lentilles,"Jardin Bio étic,Jardin bio,Léa Nature",France,2024-05-10,23.93
REC-694391,10758,Chips les natures craquantes,Bret's,France,2025-12-23,2.25
REC-348151,7037,"Sablés au beurre, amandes et citron","Carrefour BIO, Carrefour","Belgique,France",2024-11-17,8.06
REC-699551,10641,Stylesse Chocolat Noir,Carrefour,"France,Italie,Maroc,Pologne,Espagne",2024-06-12,4.33
REC-831048,7204,Cacahuètes Grillées et Salées,"Marque Repère, Tokapi",France,2024-10-18,2.54
REC-649653,13376,Chips nature Maxi Format,"Marque Repère, Pom' Lisse, Pom'Lisse",France,2024-05-23,12.54
REC-939057,6148,280G MICHOKO NOIR,La Pie Qui Chante,Francia,2025-04-05,24.17
REC-752927,10694,Kinder Pingui Schoko 4er-Packung,Ferrero,"Belgique,France,Allemagne,Italie,Suisse,Royaume-Uni",2024-11-02,4.87
REC-444881,11235,"Veggie Straws - With Kale, Tomato & Spinach",Eat Real,"France,Germany,United Kingdom",2024-12-08,1.52
REC-619927,13487,Belgian Chocolate Guylian Seashells,Unknown,"Australia, Austria, Belgium, France, Switzerland, en:united-kingdom",2024-03-26,8.95
REC-261498,10571,chocolat noir uganda,Cachet,"Belgium,France",2024-03-07,12.94
REC-968580,10620,Biscuit Fourré à la crème goût chocolat,Kif,"France,Tunisie",2026-01-16,11.39
REC-161923,7368,Delicate Crisp Rosemary & Sea Salt,"Wasa, Wasa - Tasty Snacks","Austria,Belgium,Germany,Netherlands,Switzerland",2025-05-06,6.79
REC-323873,13205,Creme Egg,Cadbury,"France,United States,United Kingdom",2024-07-27,13.77
REC-817350,7570,Oreo Sjokoladetrukket 246 g,Mondelez Norge AS,"Belgique,Danemark,Finlande,France,Grèce,Irlande,Italie,Maroc,Pays-Bas,Norvège,Suède,Royaume-Uni",2025-03-25,8.64
REC-285293,12488,Lindor Assorted Chocolate Truffles Box,"Lindt, Lindt & Sprüngli, Lindor",United Kingdom,2024-12-06,6.55
REC-312217,11754,Dulcesol snack cacao,Gateau,"France,Maroc,en:morocco",2025-11-18,10.15
REC-517930,11151,Lays Classics Salted 20rs,Lay's,Inde,2025-05-01,6.63
REC-661881,13249,Novellini,Italiamo,Switzerland,2025-10-11,15.93
REC-502336,5314,Coconut & Chia Oat Biscuits imp,Nairn's,en:GB,2026-01-13,8.82
REC-832319,5647,CréXy,Unknown,"Senegal, en:morocco",2025-03-08,14.78
REC-803423,10754,Salt & Shake Potato Crisps,Walkers,en:gb,2025-06-24,2.17
REC-234551,11802,Pains au lait,Brioches Fonteneau,France,2025-05-05,12.0
REC-425941,7480,Thins Cheddar & Pepper,Savour Bakes,en:gb,2024-06-17,11.23
REC-133406,9705,All Natural Nut Bar,2KEEP,France,2025-11-28,21.12
REC-834815,12827,Gianduja Noir Éclats de Noisettes,Ethiquable,France,2024-06-19,4.2
REC-328296,9151,APPLIES + BLUEBERRIES MINI FRUIT BAR,That's it.,United States,2024-03-04,19.62
REC-988381,5604,85% cacao collection,Trapa,"Spain, en:morocco",2025-08-09,19.42
REC-496103,10133,Nachos Tex-Mex,Hacendado,Spain,2025-06-10,6.78
REC-125764,13073,Organic Peruvian 70% cocoa dark chocolate,Unknown,United Kingdom,2025-08-26,3.93
REC-597052,11199,Pistachios Roasted & Salted,Alesto,"Italy, en:romania",2024-03-06,13.27
REC-758907,9333,Chocolat 100% République Dominicaine,Unknown,France,2024-10-20,13.54
REC-485097,12291,Salt And Vinegar Flavour Peanuts,KP,en:United Kingdom,2025-05-08,23.78
REC-114225,13553,Chips paysanne nature,Carrefour,France,2024-04-09,4.21
REC-466727,9459,merendina double choco 36g,bimo,en:ma,2024-10-04,12.5
REC-275066,8945,Almond Flour Crackers Fine Ground Sea Salt,Simple Mills,"United States, World",2024-08-15,9.78
REC-830505,8833,All Butter Shortbread Fingers,Morrisons,en:gb,2024-03-08,19.31
REC-806107,14345,La madelein coeur chocolat,Bonne Maman,France,2024-07-08,14.69
REC-123390,7316,Bonbons aux plantes des Alpes suisses Cassis,Ricola,France,2025-10-02,23.58
REC-214055,12736,NOIR 80% Cacao Equateur,Carrefour BIO,"France, en:morocco, Italie, Espagne",2025-08-02,21.92
REC-298530,10033,Guet Apens,"LU, Mondelez",France,2025-01-14,4.58
REC-866392,5921,Protein cookie,Bodymass,France,2024-11-18,5.92
REC-742480,9024,"Snack balls figues, graines de chia, noix",Vemondo,"France, Germany, en:austria",2024-05-07,11.58
REC-545649,11120,Lightly salted hand cooked potato crisps,Lidl,en:gb,2024-10-21,19.3
REC-941169,5375,Ancora Uno Frolla con Cioccolato in pezzi,Tremarie,"France, en:italy",2025-11-01,20.79
REC-997813,11181,Kaugummi WRIGLEY'S Extra Fresh Strong Mint (blau) 70g Dose,"Mars GmbH,Wrigleys",Deutschland,2025-03-30,4.01
REC-271656,9802,Jaffa cakes,"McVitie's,McVities","Ireland,United Kingdom",2025-08-06,7.5
REC-255667,10300,Doritos saveur Barbecue,Doritos,en:fr,2024-03-02,7.65
REC-567322,14775,Vollmilch extra cremig 30%,"J.D. Gross, Lidl","France, Germany, en:united-kingdom",2024-10-18,15.19
REC-182393,13278,Takis Queso Volcano 100g,"Barcel, Takis","Germany, Ireland, en:france",2024-11-24,11.44
